Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,transaction_distance,transaction_hour
895993,9697,4756039869079882102,634,13,9.45,127,193,1,986,280,43,76240,33.6547,-97.1583,26120,167,186,2169,1356465965,33.226734,-96.514824,0,47.457320096113236,
863418,9352,342319985983023,67,12,129.77,53,355,1,651,485,34,12455,42.1852,-74.6178,1988,181,618,2806,1355825764,42.026422,-75.47584300000001,0,45.44070855418979,
686341,7701,4900628639996,582,3,30.98,245,221,1,92,597,4,90650,33.9056,-118.0818,105549,198,539,11382,1350701658,34.494574,-117.122249,0,68.32164188787043,
522866,19119,6595970453799027,322,6,112.48,135,164,0,729,788,31,7980,40.6774,-74.4968,2307,408,456,9612,1387903820,40.137781,-74.258176,0,39.302655390310846,
30239,478,4586810168620942,483,12,1334.07,248,172,0,706,238,40,29438,32.5486,-80.307,2408,406,930,18208,1326928816,31.615611,-79.702908,1,73.40574452128234,
1141455,12440,374656033243756,452,9,153.95,94,249,1,149,27,45,22213,38.8954,-77.1633,207410,300,711,272,1366477883,38.123506,-77.901045,0,66.58323169854796,
229027,2997,3556613125071656,602,4,289.82,180,438,1,583,427,43,77566,29.0393,-95.4401,28739,207,961,2524,1335400685,28.808299,-95.549026,1,17.22354801180163,
741645,8235,5127412150261034,415,4,273.71,94,60,1,310,850,7,20017,38.9367,-76.994,601723,376,844,13038,1352777040,39.896791,-76.52205500000001,1,70.88436383631058,
770080,8519,378278619832195,565,7,58.63,233,280,0,793,255,37,97403,44.0385,-123.0614,191096,414,358,2547,1353854262,43.446215,-122.429208,0,51.703895239815054,
940752,10176,3529788038921264,536,11,928.47,293,395,1,697,405,18,70065,30.0252,-90.2522,68211,151,40,2029,1357856829,30.659031,-89.28540699999999,1,72.40687180515178,
1022052,11138,4874006077381178,503,11,997.49,264,383,0,900,539,12,52760,41.5646,-91.0859,533,79,819,756,1361924851,41.551509,-91.93914,1,44.237383997855446,
945969,10250,180014262259255,210,0,54.82,48,329,0,4,91,1,36009,31.571,-86.2743,2566,187,249,91,1358058423,31.706559,-85.69361500000001,0,35.4794187939932,
116928,15301,571365235126,244,9,23.37,30,425,0,6,243,22,49628,44.5995,-86.2141,372,189,906,18399,1375363196,43.684767,-85.359268,0,76.12443108403866,
211785,2815,6011348830550197,542,3,55.02,293,222,1,161,74,1,35229,33.4629,-86.7904,493806,307,648,3349,1334741583,34.450497,-85.828968,0,87.64874194708042,
1005163,10923,375237305371366,647,8,906.03,94,120,1,629,234,34,14445,43.1128,-77.4906,8019,400,13,10626,1361057344,44.017394,-76.825762,1,70.8084079574451,
1011242,10986,2233882705243596,503,11,850.2,155,372,0,680,792,25,39769,33.357,-89.0473,1923,291,274,12800,1361398242,33.343365000000006,-88.85878199999999,1,10.944042613853458,
279725,16928,30011465039817,604,11,1115.75,222,153,0,216,137,34,12037,42.3496,-73.5873,4015,235,495,8885,1380845782,43.233719,-73.472497,1,61.3067736363836,
641317,7120,30235268718158,100,6,42.2,203,112,1,869,870,34,10604,41.0592,-73.7395,11250,270,611,7120,1348958548,41.817519,-73.920914,0,53.17353543784553,
121860,15349,4725837176265195730,567,0,532.58,117,281,0,372,388,9,32565,30.8985,-87.1332,5719,226,896,413,1375493725,31.256189000000003,-87.575991,1,36.00794543259134,
21372,14399,4755696071492,218,13,5.59,284,123,1,19,723,43,75048,32.9643,-96.6012,20328,424,732,11845,1372450503,33.463193,-97.21261,0,49.36093032816173,
606195,6727,4855853415727304322,316,4,335.72,189,3,1,186,900,48,54499,44.8232,-89.1665,3223,421,190,801,1347660707,45.815061,-88.604722,1,73.76129658654479,
741369,8231,374930071163758,601,12,186.39,92,121,1,626,712,22,48174,42.2203,-83.3583,31515,347,498,17640,1352759846,41.682752,-83.430026,0,37.28361050709837,
1288496,14072,2222001896600109,226,5,20.51,315,193,0,221,535,14,62067,38.9318,-89.9618,2401,56,502,8621,1371512919,39.415541,-89.791014,1,34.607426578369264,
215272,2866,3502377050801561,439,3,75.8,195,263,0,669,570,43,77358,30.5354,-95.4532,4993,411,135,9853,1334894214,31.369037,-94.563263,0,78.03814563986329,
67309,1037,4378993458389626,312,10,1.27,338,187,1,156,171,30,3818,43.9742,-71.1503,3807,440,958,10015,1328821321,44.649037,-70.684915,0,51.9937631601882,
1270688,13901,3549202406645667,468,4,318.94,214,472,1,641,740,21,4074,43.5835,-70.3457,18760,281,37,3494,1370994719,44.29424,-69.808536,1,55.91085634550854,
399703,4734,4319584480204988982,555,11,980.76,195,310,0,9,185,17,41810,37.1788,-82.695,502,75,276,11976,1341095122,38.028043,-82.608824,1,58.75890031311523,
392444,4617,5152054598359927,571,11,822.01,170,221,1,876,314,18,70056,29.8872,-90.0331,55581,48,519,3495,1340922527,30.676499,-89.22882299999999,1,72.58039998923876,
305498,17216,341542810616333,533,4,298.14,38,278,1,313,118,24,64017,39.2048,-94.0259,464,92,262,14249,1381764636,39.193684000000005,-93.873486,1,8.216812307242868,
1150480,12533,379141394109214,434,8,847.15,134,9,1,251,523,40,29105,33.8084,-81.5956,1514,78,403,2487,1366844408,34.231718,-81.147406,1,38.896461903139624,
534154,5937,376262134119629,31,11,1058.84,75,63,1,643,429,9,33813,27.9611,-81.9398,237282,389,302,11317,1345241954,27.385688,-82.119805,1,41.12891984431541,
536412,5968,502012776709,606,7,2.46,306,264,0,140,285,34,13342,42.6315,-75.1866,165,309,108,2868,1345298711,42.149072,-75.904794,1,49.58889319674729,
322283,17404,570273151375,497,2,75.1,269,117,1,972,11,10,31003,32.6064,-83.2095,112,267,369,11557,1382407013,32.175224,-83.15421500000001,0,29.885970077159005,
341248,4140,36485887555770,280,3,8.58,245,174,1,226,277,35,43321,40.4971,-82.8342,267,190,983,15390,1339296786,40.150082,-82.663827,1,25.5780950212646,
831039,9087,4446368897795790,427,4,311.38,289,225,1,892,38,45,23303,37.9073,-75.5089,741,213,757,15134,1355190803,38.077502,-75.765366,1,18.269008813148353,
545613,6047,6528911529051375,326,5,37.64,106,409,0,194,898,48,54896,45.8327,-91.0144,1478,311,374,5139,1345577320,45.585439,-91.086869,0,17.432789049803056,
999348,10855,4657269323674365,434,8,868.58,6,294,0,118,297,9,32442,30.7148,-85.021,3699,37,133,3452,1360796516,30.994423,-84.266736,1,48.79186386566005,
65627,14845,2305336922781618,586,0,24.63,162,363,1,218,541,12,52572,40.6866,-92.6833,1132,355,290,1721,1373750333,40.34308,-93.572764,0,52.4952033166832,
951659,10300,36581538659449,459,4,300.29,41,45,1,964,25,42,37302,35.0149,-85.0164,3730,317,841,14086,1358380834,34.166871,-84.118127,1,77.71041322395423,
1088992,11914,4301028321766222513,352,4,99.86,174,205,1,104,758,38,15077,40.6025,-80.3863,198,419,627,16346,1364525962,40.971518,-80.949761,0,39.008805536690424,
404444,18191,3513506355699497,179,12,956.44,296,1,0,580,698,25,39157,32.4122,-90.1207,24645,412,391,7584,1385568444,33.060111,-89.410945,1,60.844944392625685,
137406,15544,4158758517677931,316,1,9.08,95,90,0,191,351,23,56138,43.5335,-96.3645,899,118,900,1638,1375983174,43.096304,-96.890616,0,40.177330502024176,
1148301,12507,4488258847705225890,526,5,7.81,168,399,0,587,864,40,29170,33.9568,-81.1405,52126,72,21,15332,1366743011,34.086676000000004,-81.848276,0,41.59426784967163,
29311,14492,4469777115158234880,295,11,9.9,139,168,1,417,510,19,1844,42.728,-71.181,47249,285,654,16118,1372623178,42.850168,-70.431844,0,39.00946916370191,
1216309,13334,4671727014157745,209,11,398.06,203,117,1,380,22,15,46702,40.8618,-85.6067,2304,399,207,6238,1369372224,41.575255,-85.25705400000001,0,52.496916191549246,
322517,3990,348379466427142,121,8,871.56,245,381,1,758,503,9,32935,28.1384,-80.6524,139650,119,227,9489,1338716757,28.627419,-81.209163,0,47.78896083288089,
311682,17322,378858024506425,196,4,295.82,99,116,0,734,630,3,85253,33.5494,-111.9565,17047,55,44,1137,1382055151,33.130158,-111.37532,1,44.328212788245196,
1109124,12121,676102124465,486,11,625.89,257,283,0,878,560,4,94558,38.4549,-122.2564,94014,21,734,16120,1365259374,37.944446,-122.069115,0,36.65318065130004,
311863,17329,180046617132290,597,8,5.34,123,265,0,81,293,14,62939,37.575,-88.9655,3119,455,91,2327,1382063839,38.42935,-89.373891,0,62.99863179129061,
510258,5722,676314217768,593,11,64.15,118,64,0,944,608,24,64076,38.9829,-93.9757,9512,90,526,7480,1344529240,38.527972,-94.355172,0,37.48082601850879,
945938,10249,349612764943496,497,2,7.98,353,26,1,622,71,17,40914,37.1046,-83.5706,467,373,710,14684,1358057479,36.680918,-83.344865,1,31.77866764235263,
204978,2725,6011438889172900,529,7,84.47,8,5,0,421,204,2,72042,34.2853,-91.3336,5161,147,871,2892,1334447450,33.921977000000005,-91.649446,0,30.903807063878563,
193945,2612,3519607465576254,613,3,12.0,28,165,0,355,268,4,95537,40.7268,-124.2174,276,410,19,2589,1334023233,41.531019,-123.891251,1,58.04731787648008,
1017204,11075,30033162392091,79,8,715.01,204,422,1,739,125,29,68723,42.277,-97.1926,566,297,564,15737,1361661689,42.175045,-97.983932,1,41.19939293697741,
343909,17624,213114122496591,487,11,7.55,165,343,1,816,520,23,56068,43.8295,-93.8282,1087,306,346,6164,1383279864,44.087471,-93.133449,0,38.95843452496886,
341999,17593,2291163933867244,384,9,1.33,160,118,1,364,168,40,29209,33.9659,-80.9355,333497,288,431,5852,1383196447,33.810815000000005,-81.848238,0,53.54197284799421,
268274,3420,3533742182628021,687,11,1086.16,284,188,1,864,392,40,29455,32.8357,-79.8217,20478,287,927,5295,1336864860,32.204542,-80.233594,1,49.69666122999859,
351969,17675,3576431665303017,348,1,86.02,168,454,0,731,651,3,85020,33.5623,-112.0559,1312922,107,668,3040,1383510416,32.900678000000006,-112.541124,0,53.5605462421165,
346678,4209,30199621383748,196,4,180.4,329,349,0,109,444,43,75452,33.4044,-96.2238,4090,439,603,7277,1339463358,33.398354,-95.388413,0,48.29103120993028,
1010009,10966,6573561108825071,157,2,7.73,208,249,0,556,821,36,74130,36.2395,-95.9596,413574,49,436,3604,1361321475,36.076705,-95.713539,1,17.755895450637286,
64129,961,577891228931,421,11,1105.42,222,62,0,496,423,37,97850,45.3304,-118.0852,16955,172,295,14027,1328631259,45.594707,-117.573818,1,30.834665020206373,
941021,10187,6506982560413523,329,4,336.12,5,229,0,56,805,2,71854,33.431,-93.8765,36438,440,728,13120,1357871103,33.288942,-93.405479,1,28.946029897543582,
43605,656,30248898834493,498,2,44.58,245,375,1,172,187,43,76443,32.1482,-99.1872,1897,77,179,16495,1327631057,33.144223,-99.292911,0,68.9110137474077,
1212001,13283,4220495028289516646,625,2,9.52,35,8,0,804,173,4,92882,33.8419,-117.6043,233717,495,390,14656,1369183531,33.056374,-116.843286,1,69.74046081043716,
26443,409,3511058278399773,571,11,1022.11,47,390,0,710,567,15,47863,39.5803,-87.4616,205,169,272,6080,1326670329,38.782536,-86.822568,1,64.85127018917859,
479845,18819,4247921790666,107,2,96.02,184,304,0,474,851,35,43160,39.537,-83.455,22305,461,64,6185,1387065705,39.888527,-83.670158,0,26.8250792690332,
108813,1614,676234256292,437,0,76.81,94,438,1,64,633,4,92267,34.298,-114.156,126,286,864,7001,1330793268,34.753632,-114.382008,0,33.95026436469646,
185200,15997,4512828414983801773,65,8,764.01,252,78,0,873,827,38,15484,39.8936,-79.7856,328,484,695,18572,1377393298,40.004636,-79.92125300000001,1,10.515395568394734,
1182225,12920,676326610042,277,12,1026.44,153,58,0,553,702,22,48193,42.1782,-83.2461,15623,496,884,16238,1368061445,43.100903,-84.095702,1,77.01266446620923,
284233,17003,2703186189652095,440,10,12.68,164,18,0,576,532,27,28654,36.0788,-81.1781,3495,372,791,7746,1380985805,35.629887,-80.465418,0,50.57673183378236,
922133,9958,3541160328600277,157,2,48.2,159,406,1,486,557,14,62668,39.5723,-90.2379,1512,94,977,411,1356918964,38.596481,-90.599821,0,70.07041049678725,
139717,15577,30561214688470,675,6,66.25,135,303,0,429,11,38,18103,40.5891,-75.4645,166081,415,946,4818,1376052376,41.138232,-75.585369,0,38.4177271504986,
834419,9125,4450831335606294,238,11,1046.53,108,102,0,687,152,36,74536,34.5906,-95.38,1760,316,504,17428,1355279017,33.757092,-94.602904,1,72.67960802866637,
506973,5699,6538441737335434,117,2,52.59,135,173,0,453,148,38,16114,41.3851,-80.1752,606,152,934,13081,1344404407,41.981043,-81.101229,0,63.14033838632483,
943138,10206,3540017235499519,608,4,306.06,217,149,1,834,420,21,3905,43.0976,-70.7121,1780,50,686,14432,1357956155,43.203968,-71.613157,1,46.13014487151252,
923059,9964,676292294938,342,8,917.85,222,132,0,601,761,38,18357,41.2336,-75.2389,104,196,8,14860,1356955402,41.960248,-74.46401,1,64.2355070513656,
1072401,11792,4169388510116,202,7,29.69,226,295,0,686,663,34,14537,43.033,-77.1575,207,119,325,13097,1363894765,43.654747,-77.083872,0,43.081682773227335,
1159744,12607,4400011257587661852,68,6,34.0,230,349,0,489,591,29,68859,41.4972,-98.7858,509,312,652,18373,1367157459,40.528327,-97.850649,0,82.818934628935,
461676,18679,3582754887089201,625,2,79.86,327,282,1,438,583,2,71960,34.4596,-93.6743,1383,278,398,3865,1386750363,35.101664,-93.933675,0,46.65292210415874,
950767,10292,3560697798177746,175,11,6.32,234,482,1,891,377,4,92210,33.7163,-116.3381,4677,265,203,5335,1358336819,33.910284000000004,-115.944348,0,26.303914255246557,
743980,8262,639023984367,503,11,2.78,104,256,0,813,325,34,13647,44.6087,-74.9732,69,74,851,9828,1352901991,44.17881,-75.239305,0,32.474657784825055,
670131,7464,4266200684857219,300,8,759.4,182,49,1,557,563,29,68961,40.201,-98.0684,732,463,225,9803,1350084892,39.818414,-97.156936,1,55.09143451035767,
657323,7310,4260128500325,176,9,6.54,350,151,0,37,206,17,41812,37.2409,-82.7696,230,103,931,14093,1349564080,37.059199,-82.20549100000001,1,33.56544555012892,
21835,314,3536918668124647,572,4,277.53,248,226,0,463,735,4,95148,37.3304,-121.7913,973849,408,204,12164,1326505375,36.59875,-121.38393700000002,1,55.2594386390673,
216363,2878,501899453424,318,13,4.65,168,111,0,62,278,1,35903,33.9845,-85.9077,67082,65,466,1483,1334933423,34.420607000000004,-86.401996,0,41.2900636024294,
828211,9066,6011626928491360,336,4,327.36,146,370,0,644,70,42,38315,35.2289,-88.64399999999999,3876,421,285,1858,1355109800,35.577828000000004,-88.460615,1,26.187552125691482,
1290374,14112,4783226709001,546,7,4.06,168,153,0,124,497,16,67556,38.5957,-99.554,320,194,291,5030,1371594573,39.010193,-99.355943,1,30.524692006781926,
642067,7134,4683638447911,287,12,128.82,92,43,1,898,240,18,70531,30.251,-92.5002,1261,52,513,18002,1348982807,30.368741,-93.360364,0,52.04481823936806,
1035232,11316,4379260813815979609,300,8,796.55,330,217,1,939,604,4,94619,37.7878,-122.1884,381459,43,545,2277,1362439308,38.244493,-121.472753,1,50.16901586944958,
230707,3014,3556613125071656,386,11,964.86,180,438,1,583,427,43,77566,29.0393,-95.4401,28739,207,961,4898,1335478717,28.206171,-96.259899,1,75.98174538961626,
551318,19264,377993105397617,624,5,31.47,258,264,1,598,607,48,54154,44.8755,-88.1555,5548,299,574,9734,1388423919,45.33921,-88.7175,0,42.19793793288494,
436725,18466,3564182536169293,602,4,319.21,44,221,0,577,598,35,43767,39.9934,-81.8024,1443,396,313,3161,1386299407,39.285909,-81.673714,1,49.28965403889844,
769566,8517,3560318482131952,583,9,14.41,351,407,1,533,546,1,35651,34.4793,-87.4769,1312,271,201,11957,1353842003,35.421736,-88.395748,0,83.30851569304625,
105711,1585,30235438713303,220,10,63.39,154,16,1,375,894,49,25213,38.5072,-81.89,5512,188,646,4657,1330701970,38.714734,-82.13061,0,19.35184079665322,
664173,7385,4497451418073897078,103,2,82.09,117,162,0,242,874,18,71291,32.5317,-92.176,54185,388,866,7818,1349853506,32.197239,-91.916173,0,27.60478832117381,
168825,15840,213112402583773,610,12,859.32,13,206,0,478,88,40,29819,34.0326,-82.2027,1523,397,709,3718,1376867816,33.687469,-82.42684,1,27.054201293597036,
639186,7099,213175487106448,592,9,6.38,106,214,0,691,720,43,79548,33.0771,-99.959,932,339,197,16246,1348906149,33.297897,-99.530021,0,29.14500700773655,
435467,5050,4610050989831291,210,0,434.55,154,258,1,527,832,38,16362,41.4798,-79.9403,1102,209,810,5152,1342222187,40.733168,-79.81394499999999,1,51.94318183458965,
923592,9971,503874407318,419,13,7.45,15,279,1,425,733,43,78248,29.5894,-98.5201,1595797,188,580,4814,1356968284,28.816882,-97.809634,0,68.36530315084137,
260782,3335,30181367542315,383,8,1.15,93,447,0,989,668,37,97753,44.2415,-121.0113,2016,274,184,6597,1336618900,44.424561,-121.013339,0,12.640031451360596,
474405,5375,4239552724014407,32,12,914.69,58,193,1,917,637,35,45879,41.141000000000005,-84.5722,6284,418,50,5772,1343427230,41.785142,-84.36085600000001,1,45.78686665139619,
1198839,13131,4328928491302401,80,5,51.93,227,358,0,929,305,48,53129,42.9373,-87.9943,13973,276,663,11813,1368708542,43.45342,-88.597937,0,46.89222155796512,
58565,14774,501882822387,384,9,8.08,241,346,0,518,501,25,39653,31.4285,-90.8578,2799,470,287,5510,1373580082,31.941283,-90.709249,1,36.397812114193265,
374334,17906,342351256941125,355,8,7.3,277,321,0,578,397,10,31046,33.1194,-83.8235,3343,466,826,8540,1384423925,32.475923,-83.737145,0,44.6263071440081,
243479,3197,2720894374956739,674,9,39.04,28,194,0,349,545,22,48043,42.5978,-82.8823,16305,374,7,9166,1335944052,43.454039,-83.499185,0,66.85499746468663,
133891,1934,60423098130,39,7,5.21,159,170,1,885,20,36,73719,36.9412,-98.2458,83,45,250,7548,1331766468,37.915687,-97.89561,1,69.90896126017343,0.0
417551,4893,4464457352619,74,10,15.73,43,375,0,110,434,9,32323,29.8826,-84.5964,217,462,821,10302,1341666821,30.335292,-83.946268,0,49.882468570905395,
772941,8557,4926376199189801,97,6,282.38,76,102,0,843,139,2,72529,36.3011,-91.5281,4726,338,606,513,1353968714,37.152119,-91.705138,1,59.49918796592793,
682937,7629,4561546772499,257,7,20.17,92,46,1,720,533,32,87035,34.9889,-106.0609,7268,468,798,17254,1350589449,34.630637,-105.699715,1,32.11834600464079,
1029095,11251,374930071163758,145,0,476.62,92,121,1,626,712,22,48174,42.2203,-83.3583,31515,347,498,5098,1362232523,41.475443,-84.164739,1,66.1392243889964,
554468,6110,4939976756738216,47,2,8.51,248,222,0,367,711,43,78584,26.4215,-99.0025,18128,240,836,8416,1345862971,26.037582,-98.453124,1,43.151285810882,
16879,213,4587577161160601,196,4,353.06,333,242,0,117,578,21,4555,44.0943,-69.4828,1643,196,587,5382,1326243892,43.280956,-69.003587,1,61.06850032827075,
640536,7108,6011552879910390,230,1,54.33,284,253,1,538,460,50,82936,41.0552,-110.1603,49,397,665,2805,1348941196,41.754368,-109.558454,0,57.49673947612494,
439031,18482,4497913965512794052,655,10,1.53,298,117,1,847,644,27,28372,34.6902,-79.1834,14783,232,208,6861,1386341169,34.535476,-78.381626,0,46.9209177347897,
401888,18152,3513506355699497,329,4,82.89,296,1,0,580,698,25,39157,32.4122,-90.1207,24645,412,391,7229,1385440077,33.012626000000004,-89.894563,0,43.42182058766383,
657778,7319,3587960728692500,47,2,45.77,197,209,0,23,53,12,51006,42.3327,-95.6045,1075,453,922,2082,1349577649,43.197566,-96.154258,0,65.92206619844868,
151962,15699,4424338559877976,110,9,17.04,100,20,0,230,414,35,43330,40.813,-83.4196,118,354,240,15219,1376382785,40.951874,-83.134353,0,17.748338475723028,
1019705,11111,4839043708100390,329,4,300.89,244,60,0,41,341,12,52563,41.1826,-92.3097,1583,212,954,10253,1361759954,41.891978,-92.251708,1,49.047969232577536,
516719,5773,639023984367,526,5,38.42,104,256,0,813,325,34,13647,44.6087,-74.9732,69,74,851,16494,1344697855,45.520296,-74.22913,0,72.72231541763327,
743230,8254,4550599031376731,268,4,325.37,16,466,0,948,482,35,44902,40.7559,-82.5123,92985,350,435,4480,1352860535,40.793337,-83.419539,1,47.6607509451335,
1023341,11163,4874006077381178,213,6,248.66,264,383,0,900,539,12,52760,41.5646,-91.0859,533,79,819,16899,1362006121,41.201908,-91.294614,1,27.279145812644902,
768362,8504,6593939509150446,603,6,26.58,227,454,0,241,43,4,91702,34.1248,-117.9031,59705,84,692,2960,1353800805,34.591868,-118.010994,0,32.779508224508774,
1204305,13186,4689147265057948423,546,7,18.13,314,47,1,261,479,29,68403,40.9207,-96.168,206,235,424,15569,1368888090,40.244234000000006,-95.60003,0,55.42076003796179,
600681,6647,30153452207526,405,8,245.52,286,409,0,50,163,43,76834,31.8287,-99.427,5908,387,317,17846,1347448670,32.125915,-98.696857,0,47.51997976796168,
79368,1215,30238755902988,525,10,3.19,93,483,0,549,810,43,76578,30.592,-97.2893,1766,351,581,12533,1329429523,29.82533,-98.134265,0,73.10539810947537,
733972,8163,3560246577314524,359,4,340.92,296,394,0,29,888,16,67216,37.6223,-97.3136,409656,464,25,2512,1352509029,36.874609,-98.197988,1,70.96176309555283,
157979,15750,379897244598068,277,12,18.42,128,230,1,563,646,17,40056,38.3039,-85.4834,3263,436,22,11387,1376614426,37.428489,-86.321954,0,75.81014340984606,
854339,9282,4792627764422477317,511,3,40.76,227,287,0,814,203,16,66018,38.9462,-94.9714,5760,74,624,6024,1355634659,39.504874,-94.813652,0,39.458320605361926,
1002873,10901,4997733566924489,93,9,43.56,312,425,0,613,730,23,55128,44.9913,-92.9487,753116,199,492,917,1360973519,45.387405,-93.580927,0,41.2470065385699,
251933,16614,2296006538441789,318,13,8.92,185,198,0,512,102,34,11217,40.6816,-73.9798,2504700,292,955,5547,1379768629,40.695879,-73.46360899999999,0,27.13045123075788,
749359,8333,4464457352619,616,11,5.79,43,375,0,110,434,9,32323,29.8826,-84.5964,217,462,821,7649,1353108552,30.623074,-83.976926,0,63.03923586194042,
795087,8781,180047222886866,426,8,2.65,74,397,0,137,454,14,62661,39.6704,-89.8588,1213,177,849,13786,1354479693,39.926329,-89.41986800000001,0,29.281191932074535,
915217,9865,3511378610369890,641,9,8.71,154,88,1,675,371,1,35811,34.7789,-86.5438,190178,462,530,5413,1356818423,35.667711,-87.385162,1,77.58560217868344,
2110,14231,30044330818990,580,9,47.92,8,12,0,886,272,9,33967,26.4722,-81.8122,224256,329,735,8113,1371862263,27.054378000000003,-82.32733499999999,0,51.186945256286776,
533983,5933,378904938837132,13,11,5.13,333,484,0,374,807,36,73669,35.7382,-98.7388,1675,44,751,4444,1345237957,35.433193,-97.812534,0,56.24267523042714,
489373,18897,3559723917628303,324,3,57.18,234,208,1,637,699,14,60072,42.4048,-88.3054,928,327,729,16265,1387253996,42.826071,-88.778251,0,37.77141873033842,
311714,17324,4505383113689,131,12,1.53,6,185,0,519,332,20,20776,38.8582,-76.6145,3289,383,36,2874,1382056380,39.437094,-76.32465,0,42.86182417135436,
98122,1502,6011305591981276,256,11,931.07,92,223,1,299,371,1,35803,34.6205,-86.551,190178,155,264,18167,1330300059,34.490899,-86.22811300000001,1,20.46643387976811,
1055392,11539,6011393492413821,454,12,9.06,256,459,0,405,463,4,90014,34.0443,-118.2509,2383912,259,263,1288,1363248088,34.634625,-119.206699,0,68.1325912216581,
718237,8038,373905417449658,346,11,855.33,296,33,0,565,507,43,76665,31.929,-97.6443,2526,342,483,4654,1351910997,31.528071,-98.148758,1,40.565006006854574,
622721,6887,3565943051129759,183,2,10.59,94,428,1,848,859,12,50595,42.4657,-93.8262,9165,293,341,472,1348281814,43.019431,-93.224804,1,48.960636231742306,
1023310,11162,4223708906367574214,426,8,752.36,1,365,1,279,549,35,45051,39.0965,-84.6431,177,188,552,6304,1362004899,39.466467,-85.47214,1,51.25359569938074,
836466,9138,4446368897795790,266,0,490.96,289,225,1,892,38,45,23303,37.9073,-75.5089,741,213,757,6470,1355330517,37.663546,-74.619151,1,51.5202164006755,
26160,14451,3581130339108561,198,11,1004.99,139,478,1,635,4,35,44307,41.0695,-81.5488,272134,59,356,11010,1372550116,40.682223,-80.74166,1,50.01357267682103,
1286798,14038,342319985983023,359,4,324.71,53,355,1,651,485,34,12455,42.1852,-74.6178,1988,181,618,5630,1371433957,41.464478,-74.44408,1,50.542976743016915,
498802,5632,213157767990030,358,2,10.92,324,60,0,48,705,50,82901,41.606,-109.23,27971,305,714,9497,1344127592,42.161179,-108.609974,1,49.90681918111315,
53966,833,4561892980175,675,6,138.83,153,5,0,165,310,15,46143,39.596,-86.1309,78968,195,430,14933,1328138904,40.468579,-86.185149,0,60.27151980942974,
517562,5779,4189814094741,616,11,1073.88,159,126,1,348,682,1,35131,33.7367,-86.1619,4159,146,940,4021,1344711900,33.337144,-86.028083,1,28.59946868030118,
508922,19024,3533012926413100,132,6,7.16,238,30,0,121,48,34,13304,43.2237,-75.1612,1684,240,889,14033,1387640342,42.849107,-75.829985,0,42.608657556082335,
1248558,13664,3566875419572867,209,11,892.34,1,278,1,997,769,46,5486,44.64,-73.3113,1654,482,842,15566,1370297514,44.296368,-73.614564,1,28.06788651556872,
387556,17995,6538441737335434,593,11,1004.95,135,173,0,453,148,38,16114,41.3851,-80.1752,606,152,934,10856,1384901323,42.005098,-80.485252,1,45.69534225604493,
397362,4715,4810789809665942990,55,2,65.13,188,386,0,920,86,35,45307,39.5756,-83.7153,338,383,797,8629,1341053117,38.628007,-83.561382,0,65.88925240859672,
1292731,14153,4783226709001,196,4,319.73,168,153,0,124,497,16,67556,38.5957,-99.554,320,194,291,15474,1371680249,38.252152,-98.682414,1,52.89712722804827,
443071,5117,3506040590383211,524,8,905.5,245,324,1,136,7,26,59710,45.1939,-112.0568,286,80,807,5451,1342395292,45.87233,-112.524545,1,52.06314688824441,
1226463,13464,4998109455173950,19,1,26.9,233,354,0,286,400,24,64114,38.9621,-94.5959,545147,113,787,2846,1369604198,38.447691,-95.148524,0,46.38109327104042,
1097463,12002,3592325941359225,448,8,737.07,27,372,0,99,360,45,23860,37.2876,-77.295,31970,382,48,13739,1364769354,36.401385,-78.24865799999999,1,80.79463420037482,
4324,31,4922710831011201,494,4,337.05,146,72,0,696,480,38,15665,40.3359,-79.6607,1472,377,80,8756,1325609693,41.174382,-79.809888,1,58.38472673531172,
1022842,11155,6011393492413821,302,8,763.37,256,459,0,405,463,4,90014,34.0443,-118.2509,2383912,259,263,7906,1361981390,34.880445,-117.274691,1,80.17417307690792,
291839,17100,6597248210463122,177,8,740.92,211,480,1,620,887,12,50598,43.0261,-94.4064,912,324,434,15903,1381276354,43.671,-93.830297,1,53.145007643959794,
154554,2230,501851115094,365,2,8.78,316,299,0,772,177,47,99116,48.0379,-118.9419,1439,343,957,19163,1332553653,47.496065,-119.832317,1,55.869025582966195,0.0
426458,18373,213178765398315,147,4,63.95,3,81,1,761,701,50,82501,43.0351,-108.2024,19408,267,878,3057,1386065655,43.204684,-107.60993899999998,0,32.16574028723878,
426014,18370,4210078554961359092,117,2,25.14,340,76,0,753,467,37,97452,43.92100000000001,-122.7806,1420,446,381,1207,1386049643,43.118843,-122.358231,0,59.30359990587102,
223359,16370,4764202053279782,519,7,27.32,102,223,1,196,215,35,44412,41.0935,-81.0425,2644,19,657,1820,1378655111,41.123757,-81.703535,0,34.56460449974577,
834010,9108,4378993458389626,367,11,1012.54,338,187,1,156,171,30,3818,43.9742,-71.1503,3807,440,958,7659,1355267915,44.412297,-70.84235699999999,1,33.896169014145464,
365009,4374,676369110710,308,4,51.12,94,477,1,822,772,22,48034,42.4969,-83.2911,75830,155,563,1636,1339996745,42.448737,-84.15462600000001,0,44.24949548038059,
